segment_idx,pig_id,label,label_name,Source,Start,End,Energy,Audio_Path
421,114-1955.wav,1,Normal,New,105.0,115.0,-17.264476776123047,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
422,114-1955.wav,1,Normal,New,110.0,120.0,-21.986923217773438,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
423,114-1955.wav,1,Normal,New,115.0,125.0,-22.004074096679688,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
424,114-1955.wav,1,Normal,New,125.0,135.0,-23.393211364746094,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
425,114-1955.wav,1,Normal,New,130.0,140.0,-18.890413284301758,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
426,114-1955.wav,1,Normal,New,135.0,145.0,-18.587528228759766,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
427,114-1955.wav,1,Normal,New,140.0,150.0,-16.374475479125977,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
428,114-1955.wav,1,Normal,New,145.0,155.0,-16.325355529785156,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
429,114-1955.wav,1,Normal,New,150.0,160.0,-18.08183479309082,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
430,114-1955.wav,1,Normal,New,155.0,165.0,-15.855635643005371,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
431,114-1955.wav,1,Normal,New,160.0,170.0,-14.39614200592041,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
432,114-1955.wav,1,Normal,New,165.0,175.0,-15.221695899963379,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
433,114-1955.wav,1,Normal,New,170.0,180.0,-17.5251407623291,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
434,114-1955.wav,1,Normal,New,175.0,185.0,-17.880569458007812,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
435,114-1955.wav,1,Normal,New,180.0,190.0,-14.313131332397461,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
436,114-1955.wav,1,Normal,New,185.0,195.0,-12.065074920654297,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
437,114-1955.wav,1,Normal,New,190.0,200.0,-11.9621000289917,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
438,114-1955.wav,1,Normal,New,195.0,205.0,-11.961112976074219,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
439,114-1955.wav,1,Normal,New,200.0,210.0,-11.462871551513672,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
440,114-1955.wav,1,Normal,New,205.0,215.0,-11.521086692810059,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
441,114-1955.wav,1,Normal,New,210.0,220.0,-11.436250686645508,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
442,114-1955.wav,1,Normal,New,215.0,225.0,-11.13875961303711,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
443,114-1955.wav,1,Normal,New,220.0,230.0,-11.334065437316895,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
444,114-1955.wav,1,Normal,New,225.0,235.0,-11.434885025024414,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
445,114-1955.wav,1,Normal,New,230.0,240.0,-11.219057083129883,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
446,114-1955.wav,1,Normal,New,235.0,245.0,-11.721739768981934,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
447,114-1955.wav,1,Normal,New,240.0,250.0,-11.858104705810547,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
448,114-1955.wav,1,Normal,New,245.0,255.0,-11.186684608459473,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
449,114-1955.wav,1,Normal,New,250.0,260.0,-11.73228645324707,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
450,114-1955.wav,1,Normal,New,255.0,265.0,-11.556977272033691,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
451,114-1955.wav,1,Normal,New,260.0,270.0,-13.001433372497559,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
452,114-1955.wav,1,Normal,New,265.0,275.0,-13.55006217956543,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
453,114-1955.wav,1,Normal,New,270.0,280.0,-12.065185546875,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
454,114-1955.wav,1,Normal,New,275.0,285.0,-12.564142227172852,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
455,114-1955.wav,1,Normal,New,280.0,290.0,-12.838966369628906,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
456,114-1955.wav,1,Normal,New,285.0,295.0,-11.609724044799805,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
457,114-1955.wav,1,Normal,New,290.0,300.0,-11.444621086120605,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
458,114-1955.wav,1,Normal,New,295.0,305.0,-13.054303169250488,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
459,114-1955.wav,1,Normal,New,300.0,310.0,-13.318467140197754,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
460,114-1955.wav,1,Normal,New,305.0,315.0,-13.408856391906738,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
461,114-1955.wav,1,Normal,New,310.0,320.0,-11.550031661987305,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
462,114-1955.wav,1,Normal,New,315.0,325.0,-10.619783401489258,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
463,114-1955.wav,1,Normal,New,320.0,330.0,-11.231040954589844,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
464,114-1955.wav,1,Normal,New,325.0,335.0,-11.897769927978516,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
465,114-1955.wav,1,Normal,New,330.0,340.0,-12.481513023376465,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
466,114-1955.wav,1,Normal,New,335.0,345.0,-14.986946105957031,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
467,114-1955.wav,1,Normal,New,340.0,350.0,-20.79707145690918,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
468,114-1955.wav,1,Normal,New,345.0,355.0,-21.006752014160156,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
469,114-1955.wav,1,Normal,New,350.0,360.0,-20.595779418945312,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
470,114-1955.wav,1,Normal,New,355.0,365.0,-18.42099952697754,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
471,114-1955.wav,1,Normal,New,360.0,370.0,-17.506277084350586,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
472,114-1955.wav,1,Normal,New,365.0,375.0,-18.883516311645508,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
473,114-1955.wav,1,Normal,New,370.0,380.0,-19.257160186767578,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
474,114-1955.wav,1,Normal,New,375.0,385.0,-19.60399627685547,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
475,114-1955.wav,1,Normal,New,380.0,390.0,-18.02685546875,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
476,114-1955.wav,1,Normal,New,385.0,395.0,-19.066150665283203,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
477,114-1955.wav,1,Normal,New,390.0,400.0,-20.676843643188477,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
478,114-1955.wav,1,Normal,New,395.0,405.0,-19.137916564941406,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
479,114-1955.wav,1,Normal,New,400.0,410.0,-18.611312866210938,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
480,114-1955.wav,1,Normal,New,405.0,415.0,-17.27090072631836,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
481,114-1955.wav,1,Normal,New,410.0,420.0,-16.964221954345703,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
482,114-1955.wav,1,Normal,New,415.0,425.0,-16.7808895111084,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
483,114-1955.wav,1,Normal,New,420.0,430.0,-19.01519012451172,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
484,114-1955.wav,1,Normal,New,425.0,435.0,-19.461801528930664,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
485,114-1955.wav,1,Normal,New,430.0,440.0,-16.259902954101562,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
486,114-1955.wav,1,Normal,New,435.0,445.0,-17.24371337890625,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
487,114-1955.wav,1,Normal,New,440.0,450.0,-21.739158630371094,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
488,114-1955.wav,1,Normal,New,445.0,455.0,-19.75802230834961,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
489,114-1955.wav,1,Normal,New,450.0,460.0,-17.0736141204834,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
490,114-1955.wav,1,Normal,New,455.0,465.0,-18.156055450439453,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
491,114-1955.wav,1,Normal,New,460.0,470.0,-21.513671875,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
492,114-1955.wav,1,Normal,New,465.0,475.0,-24.014541625976562,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
493,114-1955.wav,1,Normal,New,535.0,545.0,-27.19989013671875,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
494,114-1955.wav,1,Normal,New,540.0,550.0,-27.202316284179688,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
495,114-1955.wav,1,Normal,New,555.0,565.0,-18.498659133911133,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
496,114-1955.wav,1,Normal,New,560.0,570.0,-17.961042404174805,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
497,114-1955.wav,1,Normal,New,565.0,575.0,-27.033531188964844,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
498,114-1955.wav,1,Normal,New,570.0,580.0,-36.54178237915039,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
499,114-1955.wav,1,Normal,New,575.0,585.0,-33.35683059692383,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
500,114-1955.wav,0,NoBreathing,New,120.0,130.0,-52.884620666503906,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
501,114-1955.wav,0,NoBreathing,New,480.0,490.0,-180.0,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
502,114-1955.wav,0,NoBreathing,New,510.0,520.0,-180.0,/home/willy/pig/audio/診中＿標注後/正常/114-1955.wav
503,114-1698.wav,1,Normal,New,0.0,10.0,-16.090349197387695,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
504,114-1698.wav,1,Normal,New,5.0,15.0,-17.017227172851562,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
505,114-1698.wav,1,Normal,New,10.0,20.0,-19.953948974609375,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
506,114-1698.wav,1,Normal,New,15.0,25.0,-19.429222106933594,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
507,114-1698.wav,1,Normal,New,20.0,30.0,-15.35938835144043,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
508,114-1698.wav,1,Normal,New,25.0,35.0,-15.61447525024414,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
509,114-1698.wav,1,Normal,New,30.0,40.0,-21.309879302978516,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
510,114-1698.wav,1,Normal,New,35.0,45.0,-19.659238815307617,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
511,114-1698.wav,1,Normal,New,40.0,50.0,-18.08487319946289,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
512,114-1698.wav,1,Normal,New,45.0,55.0,-16.023990631103516,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
513,114-1698.wav,1,Normal,New,50.0,60.0,-15.820110321044922,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
514,114-1698.wav,1,Normal,New,55.0,65.0,-16.209182739257812,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
515,114-1698.wav,1,Normal,New,60.0,70.0,-15.617435455322266,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
516,114-1698.wav,1,Normal,New,65.0,75.0,-16.698291778564453,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
517,114-1698.wav,1,Normal,New,70.0,80.0,-16.241985321044922,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
518,114-1698.wav,1,Normal,New,75.0,85.0,-14.362687110900879,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
519,114-1698.wav,1,Normal,New,80.0,90.0,-13.880311012268066,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
520,114-1698.wav,1,Normal,New,85.0,95.0,-15.589255332946777,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
521,114-1698.wav,1,Normal,New,90.0,100.0,-21.638586044311523,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
522,114-1698.wav,1,Normal,New,105.0,115.0,-22.900564193725586,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
523,114-1698.wav,1,Normal,New,110.0,120.0,-20.536754608154297,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
524,114-1698.wav,1,Normal,New,115.0,125.0,-24.115528106689453,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
525,114-1698.wav,1,Normal,New,120.0,130.0,-25.110929489135742,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
526,114-1698.wav,1,Normal,New,125.0,135.0,-21.133663177490234,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
527,114-1698.wav,1,Normal,New,130.0,140.0,-23.119434356689453,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
528,114-1698.wav,1,Normal,New,135.0,145.0,-35.262489318847656,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
529,114-1698.wav,1,Normal,New,140.0,150.0,-36.036598205566406,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
530,114-1698.wav,1,Normal,New,145.0,155.0,-18.851585388183594,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
531,114-1698.wav,1,Normal,New,150.0,160.0,-16.573970794677734,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
532,114-1698.wav,1,Normal,New,155.0,165.0,-19.9537353515625,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
533,114-1698.wav,1,Normal,New,160.0,170.0,-22.7810001373291,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
534,114-1698.wav,1,Normal,New,165.0,175.0,-19.66671371459961,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
535,114-1698.wav,1,Normal,New,170.0,180.0,-21.79805564880371,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
536,114-1698.wav,1,Normal,New,250.0,260.0,-20.96255874633789,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
537,114-1698.wav,1,Normal,New,255.0,265.0,-17.874542236328125,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
538,114-1698.wav,1,Normal,New,260.0,270.0,-20.808490753173828,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
539,114-1698.wav,1,Normal,New,270.0,280.0,-32.60256576538086,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
540,114-1698.wav,1,Normal,New,275.0,285.0,-32.70234680175781,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
541,114-1698.wav,1,Normal,New,285.0,295.0,-22.463233947753906,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
542,114-1698.wav,1,Normal,New,290.0,300.0,-19.90660858154297,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
543,114-1698.wav,1,Normal,New,295.0,305.0,-20.15163803100586,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
544,114-1698.wav,1,Normal,New,300.0,310.0,-22.40436553955078,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
545,114-1698.wav,1,Normal,New,305.0,315.0,-21.757442474365234,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
546,114-1698.wav,1,Normal,New,310.0,320.0,-22.17099952697754,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
547,114-1698.wav,1,Normal,New,315.0,325.0,-19.629762649536133,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
548,114-1698.wav,1,Normal,New,320.0,330.0,-19.49017906188965,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
549,114-1698.wav,1,Normal,New,325.0,335.0,-31.270885467529297,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
550,114-1698.wav,1,Normal,New,330.0,340.0,-20.989654541015625,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
551,114-1698.wav,1,Normal,New,335.0,345.0,-18.615447998046875,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
552,114-1698.wav,1,Normal,New,340.0,350.0,-21.72913360595703,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
553,114-1698.wav,1,Normal,New,345.0,355.0,-17.27903175354004,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
554,114-1698.wav,1,Normal,New,350.0,360.0,-15.283676147460938,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
555,114-1698.wav,1,Normal,New,355.0,365.0,-17.071584701538086,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
556,114-1698.wav,1,Normal,New,360.0,370.0,-19.421300888061523,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
557,114-1698.wav,1,Normal,New,365.0,375.0,-24.575223922729492,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
558,114-1698.wav,1,Normal,New,370.0,380.0,-18.313201904296875,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
559,114-1698.wav,0,NoBreathing,New,180.0,190.0,-180.0,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
560,114-1698.wav,0,NoBreathing,New,210.0,220.0,-180.0,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
561,114-1698.wav,0,NoBreathing,New,240.0,250.0,-180.0,/home/willy/pig/audio/診中＿標注後/正常/114-1698.wav
562,114-380,2,Abnormal,Old,30.62434,40.624340000000004,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
563,114-380,2,Abnormal,Old,35.624340000000004,45.624340000000004,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
564,114-380,2,Abnormal,Old,40.624340000000004,50.624340000000004,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
565,114-380,2,Abnormal,Old,45.624340000000004,55.624340000000004,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
566,114-380,2,Abnormal,Old,50.624340000000004,60.624340000000004,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
567,114-380,2,Abnormal,Old,55.624340000000004,65.62434,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
568,114-380,2,Abnormal,Old,60.624340000000004,70.62434,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
569,114-380,2,Abnormal,Old,65.62434,75.62434,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
570,114-380,2,Abnormal,Old,70.62434,80.62434,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
571,114-380,2,Abnormal,Old,75.62434,85.62434,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
572,114-380,2,Abnormal,Old,80.62434,90.62434,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
573,114-380,2,Abnormal,Old,85.62434,95.62434,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
574,114-380,2,Abnormal,Old,90.62434,100.62434,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
575,114-380,2,Abnormal,Old,95.62434,105.62434,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
576,114-380,2,Abnormal,Old,100.62434,110.62434,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
577,114-380,2,Abnormal,Old,105.62434,115.62434,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
578,114-380,2,Abnormal,Old,110.62434,120.62434,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
579,114-380,2,Abnormal,Old,133.112198,143.112198,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
580,114-380,2,Abnormal,Old,138.112198,148.112198,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
581,114-380,2,Abnormal,Old,170.49391500000002,180.49391500000002,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
582,114-380,2,Abnormal,Old,185.822239,195.822239,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
583,114-380,2,Abnormal,Old,301.0496335,311.0496335,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
584,114-380,2,Abnormal,Old,332.99545,342.99545,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
585,114-380,2,Abnormal,Old,399.292288,409.292288,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
586,114-380,2,Abnormal,Old,404.292288,414.292288,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
587,114-380,2,Abnormal,Old,409.292288,419.292288,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
588,114-380,2,Abnormal,Old,414.292288,424.292288,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
589,114-380,2,Abnormal,Old,419.292288,429.292288,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
590,114-380,2,Abnormal,Old,424.292288,434.292288,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
591,114-380,2,Abnormal,Old,429.292288,439.292288,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
592,114-380,2,Abnormal,Old,434.292288,444.292288,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
593,114-380,2,Abnormal,Old,448.183757,458.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
594,114-380,2,Abnormal,Old,453.183757,463.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
595,114-380,2,Abnormal,Old,458.183757,468.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
596,114-380,2,Abnormal,Old,463.183757,473.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
597,114-380,2,Abnormal,Old,468.183757,478.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
598,114-380,2,Abnormal,Old,473.183757,483.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
599,114-380,2,Abnormal,Old,478.183757,488.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
600,114-380,2,Abnormal,Old,483.183757,493.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
601,114-380,2,Abnormal,Old,488.183757,498.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
602,114-380,2,Abnormal,Old,493.183757,503.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
603,114-380,2,Abnormal,Old,498.183757,508.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
604,114-380,2,Abnormal,Old,503.183757,513.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
605,114-380,2,Abnormal,Old,508.183757,518.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
606,114-380,2,Abnormal,Old,513.183757,523.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
607,114-380,2,Abnormal,Old,518.183757,528.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
608,114-380,2,Abnormal,Old,523.183757,533.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
609,114-380,2,Abnormal,Old,528.183757,538.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
610,114-380,2,Abnormal,Old,533.183757,543.183757,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
611,114-380,2,Abnormal,Old,598.1829190000001,608.1829190000001,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
612,114-380,2,Abnormal,Old,616.440417,626.440417,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
613,114-380,2,Abnormal,Old,621.440417,631.440417,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
614,114-380,2,Abnormal,Old,626.440417,636.440417,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
615,114-380,2,Abnormal,Old,631.440417,641.440417,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
616,114-380,2,Abnormal,Old,636.440417,646.440417,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
617,114-380,2,Abnormal,Old,648.228786,658.228786,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
618,114-380,2,Abnormal,Old,653.228786,663.228786,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
619,114-380,2,Abnormal,Old,658.228786,668.228786,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
620,114-380,2,Abnormal,Old,663.228786,673.228786,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
621,114-380,2,Abnormal,Old,668.228786,678.228786,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
622,114-380,2,Abnormal,Old,673.228786,683.228786,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
623,114-380,2,Abnormal,Old,678.228786,688.228786,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
624,114-380,2,Abnormal,Old,695.528639,705.528639,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
625,114-380,2,Abnormal,Old,731.594458,741.594458,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
626,114-380,2,Abnormal,Old,736.594458,746.594458,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
627,114-380,2,Abnormal,Old,741.594458,751.594458,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
628,114-380,2,Abnormal,Old,755.266141,765.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
629,114-380,2,Abnormal,Old,760.266141,770.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
630,114-380,2,Abnormal,Old,765.266141,775.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
631,114-380,2,Abnormal,Old,770.266141,780.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
632,114-380,2,Abnormal,Old,775.266141,785.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
633,114-380,2,Abnormal,Old,780.266141,790.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
634,114-380,2,Abnormal,Old,785.266141,795.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
635,114-380,2,Abnormal,Old,790.266141,800.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
636,114-380,2,Abnormal,Old,795.266141,805.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
637,114-380,2,Abnormal,Old,800.266141,810.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
638,114-380,2,Abnormal,Old,805.266141,815.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
639,114-380,2,Abnormal,Old,810.266141,820.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
640,114-380,2,Abnormal,Old,815.266141,825.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
641,114-380,2,Abnormal,Old,820.266141,830.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
642,114-380,2,Abnormal,Old,825.266141,835.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
643,114-380,2,Abnormal,Old,830.266141,840.266141,0.0,/home/willy/pig/audio/Abnormal/114-380.wav
